"Box","Folder","Contents"
"15","36","Eisler, George"
"15","36","1919"
"15","37","box 15, folder 37"
"15","37","Ekdahl, Edward G."
"15","37","1934"
"15","38","box 15, folder 38"
"15","38","Ekern, Herman L."
"15","38","1934"
"15","39","box 15, folder 39"
"15","39","Elder, Charles S."
"15","39","1938"
"15","40","box 15, folder 40"
"15","40","Ellender, Allen J."
"15","40","1963"
"15","41","box 15, folder 41"
"15","41","Ellerbe, Paul"
"15","41","1934"
"15","42","box 15, folder 42"
"15","42","Elliott, Howard"
"15","42","1954"
"15","43","box 15, folder 43"
"15","43","Elliott, Forrest"
"15","43","1934"
"15","44","box 15, folder 44"
"15","44","Elliott, Osborn"
"15","44","1958-1964"
"15","45","box 15, folder 45"
"15","45","Elliott, William Y."
"15","45","1932-1960"
"15","46","box 15, folder 46"
"15","46","Ellis, A. H."
"15","46","1934"
"15","47","box 15, folder 47"
"15","47","Ellis, Clyde T."
"15","47","1957-1961"
"15","48","box 15, folder 48"
"15","48","Ellis, Ellen Deborah"
"15","48","1932"
"15","49","box 15, folder 49"
"15","49","Ellsworth, Fred W."
"15","49","1930"
"15","50","box 15, folder 50"
"15","50","Elmer, Fred E."
"15","50","1919"
"15","51","box 15, folder 51"
"15","51","Elmer, W. M."
"15","51","1963"
"15","52","box 15, folder 52"
"15","52","Elwell, C. E."
"15","52","1961"
"15","53","box 15, folder 53"
"15","53","Ely, Gertrude"
"15","53","1928"
"15","54","box 15, folder 54"
"15","54","Emerson, Guy"
"15","54","1934-1936"
"15","55","box 15, folder 55"
"15","55","Emmet, Grenville T."
"15","55","1932"
"15","56","box 15, folder 56"
"15","56","Emory University"
"15","56","1933"
"15","57","box 15, folder 57"
"15","57","Engel, Irving M."
"15","57","1937"
"15","58","box 15, folder 58"
"15","58","English, Earl"
"15","58","1951"
"15","59","box 15, folder 59"
"15","59","Epstein, Abraham"
"15","59","1932-1939"
"15","60","box 15, folder 60"
"15","60","Epstein, A. S."
"15","60","1952"
"15","61","box 15, folder 61"
"15","61","Epstein, Joseph H."
"15","61","1947-1959"
"15","62","box 15, folder 62"
"15","62","Esch, Leona Marie"
"15","62","1927-1934"
"15","63","box 15, folder 63"
"15","63","Eshleman, C. L."
"15","63","1942"
"15","64","box 15, folder 64"
"15","64","Esmond, Burton D."
"15","64","1926"
"15","65","box 15, folder 65"
"15","65","Espy, Willard R."
"15","65","1956-1957"
"15","66","box 15, folder 66"
"15","66","Esguerre, Edmond"
"15","66","1931"
"15","67","box 15, folder 67"
"15","67","Essary, J. F."
"15","67","1933"
"15","68","box 15, folder 68"
"15","68","Eudy, Harrison"
"15","68","1924"
"15","69","box 15, folder 69"
"15","69","Eusey, Charles"
"15","69","1965"
"15","70","box 15, folder 70"
"15","70","Eustis, Grace"
"15","70","1944"
"15","71","box 15, folder 71"
"15","71","Evans, Albert, Jr."
"15","71","1951"
"15","72","box 15, folder 72"
"15","72","Evans, David J."
"15","72","1956-1958"
"15","73","box 15, folder 73"
"15","73","Evans, John M."
"15","73","1953"
"15","74","box 15, folder 74"
"15","74","Evans, Joseph L."
"15","74","1958"
"15","75","box 15, folder 75"
"15","75","Evans, Luther H."
"15","75","1939"
"15","76","box 15, folder 76"
"15","76","Evans, M. Stanton"
"15","76","1961-1965"
"15","77","box 15, folder 77"
"15","77","Evans, William H."
"15","77","1934"
"15","78","box 15, folder 78"
"15","78","Evening World, New York"
"15","78","1926"
"15","79","box 15, folder 79"
"15","79","Everett, John V."
"15","79","1939"
"15","80","box 15, folder 80"
"15","80","Ewing, William H."
"15","80","1962"
"15","81","box 15, folder 81"
"15","81","Ewing, William L."
"15","81","1932"
"15","82","box 15, folder 82"
"15","82","Ezekiel, Mordecai"
"15","82","1936"
"16","1","box 16, folder 1"
"16","1","Fabrigant, Grace"
"16","1","1930"
"16","2","box 16, folder 2"
"16","2","Fact"
"16","2","1964"
"16","3","box 16, folder 3"
"16","3","Fadiman, Clifton"
"16","3","1932"
"16","4","box 16, folder 4"
"16","4","Fagan, Bernard"
"16","4","1930"
"16","5","box 16, folder 5"
"16","5","Fagenson, Gertrude"
"16","5","1927-1928"
"16","6","box 16, folder 6"
"16","6","Fahey, John H."
"16","6","1932-1936"
"16","7","box 16, folder 7"
"16","7","Fairbank, Robert"
"16","7","1953"
"16","8","box 16, folder 8"
"16","8","Fairchild, A. H. R."
"16","8","1951"
"16","9","box 16, folder 9"
"16","9","Fairchild, F. A."
"16","9","1933"
"16","10","box 16, folder 10"
"16","10","Fairchild, Milton"
"16","10","1933"
"16","11","box 16, folder 11"
"16","11","Fairfax, H. G."
"16","11","1933"
"16","12","box 16, folder 12"
"16","12","Fairlie, John A."
"16","12","1928"
"16","13","box 16, folder 13"
"16","13","Falk Foundation"
"16","13","1953-1954"
"16","14","box 16, folder 14"
"16","14","Fall, Albert B."
"16","14","1941"
"16","15","box 16, folder 15"
"16","15","Fannin, Paul"
"16","15","1960"
"16","16","box 16, folder 16"
"16","16","Farber, W. O."
"16","16","1953"
"16","17","box 16, folder 17"
"16","17","Faris, Barry"
"16","17","1938"
"16","18","box 16, folder 18"
"16","18","Farkas, Emil"
"16","18","1933"
"16","19","box 16, folder 19"
"16","19","Farlander, W. E."
"16","19","1934"
"16","20","box 16, folder 20"
"16","20","Farley, Edward P."
"16","20","1934"
"16","21","box 16, folder 21"
"16","21","Farley, James A."
"16","21","1932-1965"
"16","22","box 16, folder 22"
"16","22","Farley, Miriam S."
"16","22","1934"
"16","23","box 16, folder 23"
"16","23","Farmer, Garland R."
"16","23","1934"
"16","24","box 16, folder 24"
"16","24","Farmer, Zack J."
"16","24","1934"
"16","25","box 16, folder 25"
"16","25","Farra, Kathryn"
"16","25","1932"
"16","26","box 16, folder 26"
"16","26","Farrington, Charles, Jr."
"16","26","1960"
"16","27","box 16, folder 27"
"16","27","Farrington, Selwyn K."
"16","27","1932"
"16","28","box 16, folder 28"
"16","28","Faulkner, Alex H."
"16","28","1955"
"16","29","box 16, folder 29"
"16","29","Favy, R. B."
"16","29","1934"
"16","30","box 16, folder 30"
"16","30","Fay, Herbert R."
"16","30","1934"
"16","31","box 16, folder 31"
"16","31","Fay, Horace B., Jr."
"16","31","n.d."
"16","32","box 16, folder 32"
"16","32","Fearing, J. L."
"16","32","1932"
"16","33","box 16, folder 33"
"16","33","Feather, William"
"16","33","1920-1962"
"16","34","box 16, folder 34"
"16","34","Feeney, Leonard"
"16","34","1939"
"16","35","box 16, folder 35"
"16","35","Fein, Abraham"
"16","35","1934"
"16","36","box 16, folder 36"
"16","36","Feis, Herbert"
"16","36","1934-1939"
"16","37","box 16, folder 37"
"16","37","Feldman, Israel R."
"16","37","1931"
"16","38","box 16, folder 38"
"16","38","Felix, David"
"16","38","1964"
"16","39","box 16, folder 39"
"16","39","Fell, J. Howard"
"16","39","1932"
"16","40","box 16, folder 40"
"16","40","Feller, Alexander"
"16","40","1934"
"16","41","box 16, folder 41"
"16","41","Fenderbosch, N. A."
"16","41","1933"
"16","42","box 16, folder 42"
"16","42","Ferenz, F. K."
"16","42","1934"
"16","43","box 16, folder 43"
"16","43","Ferguson, C. B."
"16","43","1926"
"16","44","box 16, folder 44"
"16","44","Ferguson, E. M."
"16","44","1934"
"16","45","box 16, folder 45"
"16","45","Ferguson, Homer"
"16","45","1953-1954"
"16","46","box 16, folder 46"
"16","46","Ferris, W. M."
"16","46","1934"
"16","47","box 16, folder 47"
"16","47","Fertig, Maldwin"
"16","47","1933"
"16","48","box 16, folder 48"
"16","48","Fesler, Mayo"
"16","48","1923"
"16","49","box 16, folder 49"
"16","49","Feuge, T. W."
"16","49","1934"
"16","50","box 16, folder 50"
"16","50","Fewsmith, Joseph"
"16","50","1941"
"16","51","box 16, folder 51"
"16","51","Ficke, Hermann Styles, 192-"
"16","51","1943"
"16","52","box 16, folder 52"
"16","52","Field, Carter"
"16","52","1932"
"16","53","box 16, folder 53"
"16","53","Field, Marshall, Jr."
"16","53","1960"
"16","54","box 16, folder 54"
"16","54","Fields, Don"
"16","54","1965"
"16","55","box 16, folder 55"
"16","55","Fields, Harold"
"16","55","1929"
"16","56","box 16, folder 56"
"16","56","Fifield, Margaret F."
"16","56","1930"
"16","57","box 16, folder 57"
"16","57","Finch, Edward R."
"16","57","1932"
"16","58","box 16, folder 58"
"16","58","Finch, Eleanor K."
"16","58","1939"
"16","59","box 16, folder 59"
"16","59","Finch, Robert H."
"16","59","1962-1965"
"16","60","box 16, folder 60"
"16","60","Findlater, J. G."
"16","60","1934"
"16","61","box 16, folder 61"
"16","61","Findley, Paul"
"16","61","1961"
"16","62","box 16, folder 62"
"16","62","Finger, Ray"
"16","62","1923"
"16","63","box 16, folder 63"
"16","63","Finley, John"
"16","63","1933"
"16","64","box 16, folder 64"
"16","64","Finley, John H."
"16","64","1924"
"16","65","box 16, folder 65"
"16","65","Finn, Jay"
"16","65","1932"
"16","66","box 16, folder 66"
"16","66","Finn, Joseph H."
"16","66","1943"
"16","67","box 16, folder 67"
"16","67","Fish, Hamilton, Jr."
"16","67","1936"
"16","68","box 16, folder 68"
"16","68","Fishbein, Morris"
"16","68","1933-1948"
"16","69","box 16, folder 69"
"16","69","Fisher, Atwood M."
"16","69","1932"
"16","70","box 16, folder 70"
"16","70","Fisher, Irving"
"16","70","1932-1937"
"16","71","box 16, folder 71"
"16","71","Fitch, Mary Marden"
"16","71","1933"
"16","72","box 16, folder 72"
"16","72","Fite, E. D."
"16","72","1928"
"16","73","box 16, folder 73"
"16","73","Fitzgerald, Harold"
"16","73","1955"
"16","74","box 16, folder 74"
"16","74","Fitzgerald, John"
"16","74","1933-1953"
"16","75","box 16, folder 75"
"16","75","Fitzgerald, W. S."
"16","75","1921"
"17","1","box 17, folder 1"
"17","1","Fitzpatrick, Daniel R."
"17","1","1941"
"17","2","box 17, folder 2"
"17","2","Fitzpatrick, F. Stuart"
"17","2","1924-1939"
"17","3","box 17, folder 3"
"17","3","Flaig, Charles M."
"17","3","1937"
"17","4","box 17, folder 4"
"17","4","Fleeson, Doris"
"17","4","1931"
"17","5","box 17, folder 5"
"17","5","Fleisher, Max"
"17","5","1934"
"17","6","box 17, folder 6"
"17","6","Fleming, Arthur S."
"17","6","1934"
"17","7","box 17, folder 7"
"17","7","Flesher, Bernard R."
"17","7","1934"
"17","8","box 17, folder 8"
"17","8","Fletcher, Clifford J."
"17","8","1954"
"17","9","box 17, folder 9"
"17","9","Fletcher, C. Scott"
"17","9","1959"
"17","10","box 17, folder 10"
"17","10","Fletcher, Henry D."
"17","10","1936"
"17","11","box 17, folder 11"
"17","11","Flexner, Abraham"
"17","11","1930"
"17","12","box 17, folder 12"
"17","12","Flexner, Bernard"
"17","12","1933-1942"
"17","13","box 17, folder 13"
"17","13","Flood, Earl D."
"17","13","1963"
"17","14","box 17, folder 14"
"17","14","Florsheim, Milton S."
"17","14","1932"
"17","15","box 17, folder 15"
"17","15","Flory, Walter L."
"17","15","1920-1950"
"17","16","box 17, folder 16"
"17","16","Flynn, Edward J."
"17","16","1933-1947"
"17","17","box 17, folder 17"
"17","17","Flynn, John T."
"17","17","1938-1958"
"17","18","box 17, folder 18"
"17","18","Flynn, William"
"17","18","1958"
"17","19","box 17, folder 19"
"17","19","Fogle, W. H."
"17","19","1937"
"17","20","box 17, folder 20"
"17","20","Foley, James A."
"17","20","1932"
"17","21","box 17, folder 21"
"17","21","Folsom, Marion B."
"17","21","1936-1965"
"17","22","box 17, folder 22"
"17","22","Ford, Anne"
"17","22","1939"
"17","23","box 17, folder 23"
"17","23","Ford, George B."
"17","23","1929-1933"
"17","24","box 17, folder 24"
"17","24","Ford, Gerald R., Jr."
"17","24","1960"
"17","25","box 17, folder 25"
"17","25","Ford, John C."
"17","25","1949"
"17","26","box 17, folder 26"
"17","26","Ford Motor Company"
"17","26","1942"
"17","27","box 17, folder 27"
"17","27","Forker, Eugene"
"17","27","1936"
"17","28","box 17, folder 28"
"17","28","Forman, Philip"
"17","28","1929-1931"
"17","29","box 17, folder 29"
"17","29","Forney, Charles"
"17","29","1934"
"17","30","box 17, folder 30"
"17","30","Forrestal, James"
"17","30","1945-1966"
"17","31","box 17, folder 31"
"17","31","Fortier, M. L."
"17","31","1927-1929"
"17","32","box 17, folder 32"
"17","32","Foster, Lew"
"17","32","1933"
"17","33","box 17, folder 33"
"17","33","Foulk, Thomas B."
"17","33","1935-1936"
"17","34","box 17, folder 34"
"17","34","Fouts, Elwood"
"17","34","1951"
"17","35","box 17, folder 35"
"17","35","Fovhy, W. A."
"17","35","1928-1933"
"17","36","box 17, folder 36"
"17","36","Fowkes, Margaret H."
"17","36","1942"
"17","37","box 17, folder 37"
"17","37","Fowler, Gene"
"17","37","1947-1951"
"17","38","box 17, folder 38"
"17","38","Fowler, Harold N."
"17","38","1933"
"17","39","box 17, folder 39"
"17","39","Fox, Charles E."
"17","39","1927-1933"
"17","40","box 17, folder 40"
"17","40","Fox, Dixon Ryan"
"17","40","1933-1934"
"17","41","box 17, folder 41"
"17","41","Fox, Edward B."
"17","41","1932-1936"
"17","42","box 17, folder 42"
"17","42","Fox, Edward Whiting"
"17","42","1943"
"17","43","box 17, folder 43"
"17","43","Fox, Harry J."
"17","43","1949"
"17","44","box 17, folder 44"
"17","44","Frackenthal, Frank D."
"17","44","1923"
"17","45","box 17, folder 45"
"17","45","Francis, Arthur Y."
"17","45","1927"
"17","46","box 17, folder 46"
"17","46","Francis, Clarence"
"17","46","1936"
"17","47","box 17, folder 47"
"17","47","Francis, Warren"
"17","47","1954"
"17","48","box 17, folder 48"
"17","48","Frank, Alda"
"17","48","1933"
"17","49","box 17, folder 49"
"17","49","Frank, Gerold"
"17","49","1932"
"17","50","box 17, folder 50"
"17","50","Frank, Glenn"
"17","50","1932"
"17","51","box 17, folder 51"
"17","51","Frank, Jerome N."
"17","51","1934-1940"
"17","52","box 17, folder 52"
"17","52","Frank, Norman"
"17","52","1966"
"17","53","box 17, folder 53"
"17","53","Frankfurter, Felix"
"17","53","1921-1955"
"18","1","box 18, folder 1"
"18","1","Frankham, Charles R."
"18","1","1927"
"18","2","box 18, folder 2"
"18","2","Franklin, John M."
"18","2","1936"
"18","3","box 18, folder 3"
"18","3","Fraser, L."
"18","3","1917"
"18","4","box 18, folder 4"
"18","4","Fraser, M. G."
"18","4","1928"
"18","5","box 18, folder 5"
"18","5","Frater, Edward L."
"18","5","1934"
"18","6","box 18, folder 6"
"18","6","Freed, Allie S."
"18","6","1934-1937"
"18","7","box 18, folder 7"
"18","7","Freed, David A."
"18","7","1965"
"18","8","box 18, folder 8"
"18","8","Freeland, Archie T."
"18","8","1932"
"18","9","box 18, folder 9"
"18","9","Freeman, Donald"
"18","9","1932"
"18","10","box 18, folder 10"
"18","10","Freeman, Roger A."
"18","10","1960-1965"
"18","11","box 18, folder 11"
"18","11","Frederick, J. M. H."
"18","11","1933"
"18","12","box 18, folder 12"
"18","12","Freidel, Frank"
"18","12","1954-1966"
"18","13","box 18, folder 13"
"18","13","Frelinghuysen, Peter, Jr."
"18","13","1957"
"18","14","box 18, folder 14"
"18","14","French, Allison T."
"18","14","1922"
"18","15","box 18, folder 15"
"18","15","French, Fred F."
"18","15","1932-1936"
"18","16","box 18, folder 16"
"18","16","French, Oakleigh R."
"18","16","1954"
"18","17","box 18, folder 17"
"18","17","French, Patterson"
"18","17","n.d."
"18","18","box 18, folder 18"
"18","18","Friant, Julien N."
"18","18","1932"
"18","19","box 18, folder 19"
"18","19","Fricke, Charles"
"18","19","1927"
"18","20","box 18, folder 20"
"18","20","Friebolin, Carl D."
"18","20","1919-1961"
"18","21","box 18, folder 21"
"18","21","Fried, Rainer"
"18","21","1964"
"18","22","box 18, folder 22"
"18","22","Friedland, M. N."
"18","22","1932"
"18","23","box 18, folder 23"
"18","23","Friese, Richard P."
"18","23","1966"
"18","24","box 18, folder 24"
"18","24","Friesner, A. Herman"
"18","24","1948"
"18","25","box 18, folder 25"
"18","25","Frooks, S. Leighton"
"18","25","1931"
"18","26","box 18, folder 26"
"18","26","Frost, Frederic G."
"18","26","1934"
"18","27","box 18, folder 27"
"18","27","Fruehauf, Harvey C."
"18","27","1932"
"18","28","box 18, folder 28"
"18","28","Fry, Elizabeth D."
"18","28","1919-1932"
"18","29","box 18, folder 29"
"18","29","Fryer, William T."
"18","29","1933"
"18","30","box 18, folder 30"
"18","30","Fuchs, Elfriya"
"18","30","1934"
"18","31","box 18, folder 31"
"18","31","Fuchs, R. F."
"18","31","1928"
"18","32","box 18, folder 32"
"18","32","Fuerth, Edna"
"18","32","1936"
"18","33","box 18, folder 33"
"18","33","Fulbright, Freeman"
"18","33","1963"
"18","34","box 18, folder 34"
"18","34","Fulbright, J. W."
"18","34","1948"
"18","35","box 18, folder 35"
"18","35","Fuller, Hugh N."
"18","35","1926-1933"
"18","36","box 18, folder 36"
"18","36","Fulton, B. F."
"18","36","1933"
"18","37","box 18, folder 37"
"18","37","Fulton, George P."
"18","37","1933"
"18","38","box 18, folder 38"
"18","38","Furlong, William H."
"18","38","1936"
"18","39","box 18, folder 39"
"18","39","Furniss, E. S."
"18","39","1928-1929"
"18","40","box 18, folder 40"
"18","40","Furr, Sherman S."
"18","40","1932"
"18","41","box 18, folder 41"
"18","41","Fusfeld, Daniel R."
"18","41","1954"
"18","42","box 18, folder 42"
"18","42","Gage, Daniel S."
"18","42","1947"
"18","43","box 18, folder 43"
"18","43","Gage, Jack R."
"18","43","1961"
"18","44","box 18, folder 44"
"18","44","Gans, Raymond B."
"18","44","1954"
"18","45","box 18, folder 45"
"18","45","Gale, James H."
"18","45","1963"
"18","46","box 18, folder 46"
"18","46","Gale, Zona"
"18","46","1934"
"18","47","box 18, folder 47"
"18","47","Gall, John C."
"18","47","1943"
"18","48","box 18, folder 48"
"18","48","Gallup, George"
"18","48","1949"
"18","49","box 18, folder 49"
"18","49","Galvin, G. E."
"18","49","1960-1964"
"18","50","box 18, folder 50"
"18","50","Gamble, Harry P."
"18","50","1936"
"18","51","box 18, folder 51"
"18","51","Gambrell, E. Smythe"
"18","51","1965"
"18","52","box 18, folder 52"
"18","52","Gancy, B. M."
"18","52","1934"
"18","53","box 18, folder 53"
"18","53","Gannon, Leo"
"18","53","1935"
"18","54","box 18, folder 54"
"18","54","Gant, V. F."
"18","54","1934"
"18","55","box 18, folder 55"
"18","55","Gardner, John"
"18","55","1933"
