"","date","entryDate","year1","Title","Abstract","StoreId","filename1","filename"
"599",1960-01-23,"Jan 23, 1960",1960,"The Politics Behind the 'Oil Trust' Suits","Some of us will remember the sultry, sluggish political atmosphere back in August, 1932. Gen. Eisenhower had been nominated for President and was reposing in the Brown Palace Hotel in...",167575638,"167575638_1","167575638_1.pdf"
"600",1960-01-22,"Jan 22, 1960",1960,"New York's Democratic Machine Is in Graft Trouble Once More","Hulan E. Jack, Harlem leader and president of the Borough of Manhattan, entangled himself in a mess of lies and double talk and thus brought about his indictment for violation of the law.",167628391,"167628391_1","167628391_1.pdf"
"601",1960-01-19,"Jan 19, 1960",1960,"British Deserve U.S. Sympathy Over Their Dependency Troubles","Prime Minister Macmillan has started the new year with a tour of the troubled tribes of Africa, no doubt attempting to find out which is, and which is not, a real British dependency.",167623291,"167623291_1","167623291_1.pdf"
"602",1960-01-16,"Jan 16, 1960",1960,"A Worthy Contender for Vice President","If a stranger to our ways were to take at face value all the gossip he hears about the possibilities for the Republican Vice Presidential nomination, he would conclude that it is an office devout-...",167629438,"167629438_1","167629438_1.pdf"
"603",1960-01-15,"Jan 15, 1960",1960,"Our Dedicated Teachers Deserve Our Respect and Our Gratitude","Somehow, it seems to me, the public's image of the teacher and of the incomparably valuable profession which he or she represents has been tarnished by some of the arguments made for improv-...",167664999,"167664999_1","167664999_1.pdf"
"604",1960-01-12,"Jan 12, 1960",1960,"U. S.-Housing Handouts Creating New Class of Rich From the Idle","Secretary of the Treasury Robert B. Anderson, who is rapidly becoming the chief exponent of common sense in the Washington administration, is mainly concerned, he says, with """"sustainable econom-...",167563156,"167563156_1","167563156_1.pdf"
"605",1960-01-09,"Jan 9, 1960",1960,"Louisiana Election Loaded With Drama","Not since the days of the incorrigible Huey Long, which, ended with the """"hayride"""" mired in corruption, has there been such a campaign as one which ends with a runoff primary for gov-...",167573746,"167573746_1","167573746_1.pdf"
"606",1960-01-08,"Jan 8, 1960",1960,"Many Subtle Considerations Will Influence the Big Events of 1960","Writers and teachers, whose interest is in the complex art of politics, can learn more in what happens in 1960 than they ever knew before.",167581373,"167581373_1","167581373_1.pdf"
"607",1960-01-05,"Jan 5, 1960",1960,"Per Capita Drinking in U.S. Takes a Drop","The aching heads of many New Year's celebrants may not have realized it possible the day after, but the annual per capita consumption of alcoholic beverages is less than when their fathers...",167590420,"167590420_1","167590420_1.pdf"
"608",1960-01-02,"Jan 2, 1960",1960,"Sen. Harry F. Byrd vs. the Profligates","Frequently Harry F. Byrd seems to stand out almost alone--a prudent man amid a field of proffigates. For this he should be remembered years hence, when your descendants are still paying for...",167638510,"167638510_1","167638510_1.pdf"
"609",1960-01-01,"Jan 1, 1960",1960,"Rockefeller Decision to Withdraw Was Reached After Long Thought","When the news of Nelson Rockefeller's decision to withdraw from the contest for the Republican Presidential nomination was announced, there were some who sought some specific time...",167533137,"167533137_1","167533137_1.pdf"
"610",1959-12-30,"Dec 30, 1959",1959,"Mr. Ford's Lavish Party Remindful of What Mr. Veblen Had to Say","We have been told in the society columns about Detroit's """"Party of the Century."""" It was a sort of """"coming out party"""" for the daughter of Henry Ford II.",167634130,"167634130_1","167634130_1.pdf"
"611",1959-12-29,"Dec 29, 1959",1959,"Drug Firms Need Investigating, but Kefauver Isn't the Right Man","Perhaps it is the sure instinct with which Sen. Estes Kefauver finds his way to a treasure of rich are for headline making, perhaps it is lack of industry-by other members of Congress that has made...",167601665,"167601665_1","167601665_1.pdf"
"612",1959-12-22,"Dec 22, 1959",1959,"Charlottesville School System Is an Example of Local Initiative","A suspended calm prevails across Virginia as the new year approaches which contrasts sharply with the prolonged agitation, the painful and constant litigation that followed the 1956 Supreme...",167612269,"167612269_1","167612269_1.pdf"
"613",1959-12-10,"Dec 10, 1959",1959,"Some Problems in the Candidacy of a Catholic for the Presidency","It seems to most reasonable people that President Eisenhower has made the most sensible suggestion about the invasion of some foreign lands by hordes of new babies.",167551633,"167551633_1","167551633_1.pdf"
"614",1959-12-07,"Dec 7, 1959",1959,"The Taft Memorandum Points Up Some Still-Valid Political Truths","The fine pattern of loyalty to friends and plain speaking which characterized the late Robert A. Taft shines through his memorandum, recently made public, concerning the factors which defeat-...",167614836,"167614836_1","167614836_1.pdf"
"615",1959-12-03,"Dec 3, 1959",1959,"Our Heavily Mortgaged Future and the Prospect of More Debt","In a very important address before the Tax Foundation in New York, Maurice H. Stans, director of the budget, spoke with grim warning of what three decades of extravagance have passed...",167598224,"167598224_1","167598224_1.pdf"
"616",1959-12-01,"Dec 1, 1959",1959,"Local Goodwill Is the Source of a Party's National Strength","In the memoirs of Lord Woolton, recently published in England, that great party leader tells of the efforts he made in rebuilding the Conservative Party in the town and city councils.",167555985,"167555985_1","167555985_1.pdf"
"617",1959-11-28,"Nov 28, 1959",1959,"Ironic Fate Dooms a Presidential Hope","It must be the source of bitter irony to G. Mennen Williams that, although the talents and theories he has in abundance are the very ones which leading Democratic Presidential hopefuls in...",167550861,"167550861_1","167550861_1.pdf"
"618",1959-11-25,"Nov 25, 1959",1959,"Stanford's Hoover Institution Bulwarks Faith in U.S. Ideals","Forty-five years ago, Herbert Hoover terminated his highly successful career in business and engineering. The long-smoldering embers of tension in Europe had burst into a flame, and nation after...",167565918,"167565918_1","167565918_1.pdf"
"619",1959-10-24,"Oct 24, 1959",1959,"Symington: He Looms Large on '60 Horizon","At this distant moment there is considerable speculation that a deadlock during the Democratic convention next summer is probable and that the nomination will fall not to the man who herds the...",167529130,"167529130_1","167529130_1.pdf"
"620",1959-10-20,"Oct 20, 1959",1959,"Kennedy Could Lose Support of Unions","""""My only comment, senator,"""" snapped AFL-CIO President George Meany, God save us from our friends.""""",167561411,"167561411_1","167561411_1.pdf"
"621",1959-10-13,"Oct 13, 1959",1959,"British Election Decided in Local Areas by Door-to-Door Workers","The headlines in the British election campaign featured what Macmillan, Gaitskell and other party leaders were saying and dope stories based on polls and other omens. But the real warriors responsible...",167527349,"167527349_1","167527349_1.pdf"
"622",1959-10-06,"Oct 6, 1959",1959,"Why Not Stevenson?--Democrats Asking","With the probability of a hard-hitting campaign in 1960, many Democratic Party professionals, after appraising the liabilities of Johnson, Kennedy, Humphrey and Symington, are asking:",167560768,"167560768_1","167560768_1.pdf"
"623",1959-10-03,"Oct 3, 1959",1959,"A Hopeful Humphrey Faces Some Hurdles","The ebullient Mr. Khrushchev has verbally riddled many targets and persons in his long political career. However, one man is said to have outtalked him on one occasion.",167543776,"167543776_1","167543776_1.pdf"
"624",1959-10-02,"Oct 2, 1959",1959,"Sen. Lyndon Johnson Ready, Able, Willing","If, as in the years in the early 1800s, """"King Caucus"""" reigned in Washington, Lyndon Baines Johnson, senior senator from Texas and majority leader, would be so far ahead for the 1960 Democratic nomina-...",167540472,"167540472_1","167540472_1.pdf"
"625",1959-09-23,"Sep 23, 1959",1959,"Space Shots Create Cosmic Complexes","The cosmic complexity of considerations and implications of Soviet and American probes into space may be too much for laymen to comprehend. But we should be spared certain misconceptions...",167553815,"167553815_1","167553815_1.pdf"
"626",1959-09-17,"Sep 17, 1959",1959,"Congress Invites Disaster Through Failure to Act on Interest Rates","The """"new"""" Eisenhower who has resolutely taken matters into his own hands was not created by the absence of Sherman Adams or his approach to the end of his terms as President.",167533084,"167533084_1","167533084_1.pdf"
"627",1959-09-14,"Sep 14, 1959",1959,"Conservatives Well Organized for British Election Next Month","The political chips are down in Britain for a battle for control of the government during the next five years. Seizing the best of all moments for a test, Prime Minister Macmillan has called on the queen,...",167522998,"167522998_1","167522998_1.pdf"
"628",1959-09-08,"Sep 8, 1959",1959,"No Part of New York Is Safe in Mounting Juvenile Terrorism","Crime and violence in New York City, as the entire United States knows well, are not news. And the frightening increase of disorder among the teenagers is also well known. But too often these phe-...",167496949,"167496949_1","167496949_1.pdf"
"629",1959-09-01,"Sep 1, 1959",1959,"Problems of the Elderly: Forced Retirement, the Inflationary Spiral","If some politicians have their way, the song of the inimitable oldster, Maurice Chevalier, """"I'm Glad I'm Not Young Any More,"""" may become our national anthem. At any rate, 15 1/2 million of us may catch...",167543326,"167543326_1","167543326_1.pdf"
"630",1959-08-28,"Aug 28, 1959",1959,"Khrushchev Must Be Made Aware That America Is Strong and United","In man-to-man talks, in editorials and columns, and in a mass of letters to the editor, the wisdom of the President's decision to invite Khrushchev to this country has been debated. On balance, it seems that...",167476842,"167476842_1","167476842_1.pdf"
